Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Level Error,Creation Mode,Status,Valid
"AggregatedDataByWaterBody","","10b1_logic_belowLOQ_true_minimum","Logical coherence test - resultQualityMinimumBelowLOQ - True","Tests that there are no records where resultMinimumValue > procedureLOQValue if resultQualityMinimumBelowLOQ = True.","Although the resultQualityMinimumBelowLOQ = True, the reported resultMinimumValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualityminimumbelowloq"" = '1'
  AND ISNUMERIC(""resultminimumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultminimumvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b2_logic_belowLOQ_true_mean","Logical coherence test - resultQualityMeanBelowLOQ - True","Tests that there are no records where resultMeanValue > procedureLOQValue if resultQualityMeanBelowLOQ = True.","Although the resultQualityMeanBelowLOQ = True, the reported resultMeanValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymeanbelowloq"" = '1'
 AND ISNUMERIC(""resultmeanvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmeanvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b3_logic_belowLOQ_true_maximum","Logical coherence test - resultQualityMaximumBelowLOQ - True","Tests that there are no records where resultMaximumValue > procedureLOQValue if resultQualityMaximumBelowLOQ = True.","Although the resultQualityMaximumBelowLOQ = True, the reported resultMaximumValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymaximumbelowloq"" = '1'
  AND ISNUMERIC(""resultmaximumvalue"")
AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmaximumvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))
","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","","10b4_logic_belowLOQ_true_median","Logical coherence test - resultQualityMedianBelowLOQ - True","Tests that there are no records where resultMedianValue > procedureLOQValue if resultQualityMedianBelowLOQ = True.","Although the resultQualityMedianBelowLOQ = True, the reported resultMedianValue is higher than parameterLOQValue.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultqualitymedianbelowloq"" = '1'
  AND ISNUMERIC(""resultmedianvalue"")
  AND ISNUMERIC(""procedureloqvalue"")
  AND CAST(""resultmedianvalue"" AS NUMERIC(32,16))> CAST(""procedureloqvalue"" AS NUMERIC(32,16))

","RECORD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","waterBodyIdentifier","04a_spatialIdentifier_country","Water body identifier test - country code","Tests that the country code part of the waterBodyIdentifier value matches the one of the reporting country.","The waterBodyIdentifier doesn't match the reporting country. It should start with '{%R3_COUNTRY_CODE%}'.","SELECT record_id
  --,'{%R3_COUNTRY_CODE%}' as cc 
FROM dataset_74231.""aggregateddatabywaterbody"" 
WHERE LEFT(""waterbodyidentifier"",2) <> '{%R3_COUNTRY_CODE%}'","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","waterBodyIdentifier","04b_spatialIdentifier_format","Water body identifier test - format","Tests correctness of the spatialUnitIdentifier value format.","The waterBodyIdentifier value has incorrect format.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE NOT REGEXP_MATCHES(""waterbodyidentifier"", '^[A-Z]{2}[0-9A-Z]{1}([0-9A-Z_\-]{0,38}[0-9A-Z]{1}){0,1}$')
   OR NOT REGEXP_MATCHES(""waterbodyidentifier"", '^([A-Z0-9](\-|_)?)+$')","FIELD","BLOCKER","false","true","true"
"AggregatedData","parameterSamplingPeriod","07f2_constraints_parameterSamplingPeriod_dates","Value constraints test - parameterSamplingPeriod - real dates","Tests that in the parameterSamplingPeriod represents real dates.","The parameterSamplingPeriod doesn't represent real dates.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddata""
  WHERE ""parametersamplingperiod"" IS NOT NULL AND ""parametersamplingperiod"" <>''
	AND (
     REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat( SUBSTRING(""parametersamplingperiod"",1,7) , '-01' )AS perStart
	,concat( SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) , '-01' ) AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
)

SELECT record_id
FROM perStartEnd
WHERE isdate(""perstart"") <> true OR isdate(""perend"") <> true","FIELD","BLOCKER","false","true","true"
"AggregatedData","parameterSamplingPeriod","07f3_constraints_parameterSamplingPeriod_start_end","Value constraints test - parameterSamplingPeriod - start and end date","Tests that in the parameterSamplingPeriod the starting date is not higher than ending date.","The starting date is higher than ending date.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddata""
  WHERE ""parametersamplingperiod"" IS NOT NULL
  AND  ""parametersamplingperiod"" <> ''
	AND (
 REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE 
REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 

  UNION
  SELECT concat( SUBSTRING(""parametersamplingperiod"",1,7) , '-01' )AS perStart
	,concat( SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) ,'-01' ) AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
)

,perValidDates AS (
	SELECT *
		FROM perStartEnd
		WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

SELECT record_id
FROM perValidDates
WHERE CAST(perStart AS date) > CAST(perEnd AS date)","FIELD","BLOCKER","false","true","true"
"AggregatedData","parameterSamplingPeriod","07f4_constraints_parameterSamplingPeriod_length","Value constraints test - parameterSamplingPeriod - period length","Tests that the parameterSamplingPeriod represent a period of maximum one year.","The period is over one year in length.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddata""
  WHERE ""parametersamplingperiod"" IS NOT NULL AND  ""parametersamplingperiod""  <>''
	AND (
      REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
 	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN 
 ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE  REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat( SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat(SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) , '-01')  AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

,perValidDates AS (
  SELECT 
   CAST(LEFT(perStart,4) as int) as Y1
	,CAST(LEFT(perEnd,4) as int) as Y2
	,SUBSTRING(perStart,6,2) as M1
	,SUBSTRING(perEnd,6,2) as M2
	,SUBSTRING(perStart,9,2) as D1
	,SUBSTRING(perEnd,9,2) as D2
	, *
  FROM perStartEnd
  WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

,perValidStartEnd AS (
  SELECT *
  FROM perValidDates
  WHERE CAST(perStart AS date) > CAST(perEnd AS date)
)

SELECT record_id
FROM perValidStartEnd
WHERE 
  NOT (
    ( Y1=Y2 and ( M1<M2 or ( M1=M2 and D1<=D2 ))) 
	OR ( Y1=Y2-1 and ( M1>M2 or ( M1=M2 and D1>D2 )))
  )","FIELD","BLOCKER","false","true","true"
"AggregatedData","parameterSamplingPeriod","07f5_constraints_parameterSamplingPeriod_year","Value constraints test - parameterSamplingPeriod - reference year match","Tests that the parameterSamplingPeriod matches with the value provided in the phenomenonTimeReferenceYear field.","The parameterSamplingPeriod doesn't match the phenomenonTimeReferenceYear.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddata""
  WHERE ""parametersamplingperiod"" IS NOT NULL
AND ""parametersamplingperiod"" <>''
	AND (
    REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat( SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat( SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) , '-01' ) AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

,perValidDates AS (
  SELECT 
   CAST(LEFT(perStart,4) as int) as Y1
	,CAST(LEFT(perEnd,4) as int) as Y2
	,SUBSTRING(perStart,6,2) as M1
	,SUBSTRING(perEnd,6,2) as M2
	,SUBSTRING(perStart,9,2) as D1
	,SUBSTRING(perEnd,9,2) as D2
	, *
  FROM perStartEnd
  WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

,perValidStartEnd AS (
  SELECT *
  FROM perValidDates
  WHERE CAST(perStart AS date) > CAST(perEnd AS date)
)

SELECT record_id
FROM perValidStartEnd
WHERE  ISNUMERIC(""phenomenontimereferenceyear"" ) and ISNUMERIC(phenomenontimereferenceyear) AND Y1 <> cast(""phenomenontimereferenceyear"" as int)
  AND Y2 <> cast(""phenomenontimereferenceyear"" as int)
","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","parameterSamplingPeriod","07f2_constraints_parameterSamplingPeriod_dates","Value constraints test - parameterSamplingPeriod - real dates","Tests that in the parameterSamplingPeriod represents real dates.","The parameterSamplingPeriod doesn't represent real dates.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddatabywaterbody""
  WHERE ""parametersamplingperiod"" IS NOT NULL
AND ""parametersamplingperiod"" <> '' 
	AND (
     REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')

	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat(SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat(SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) ,'-01' )  AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

SELECT record_id
FROM perStartEnd
WHERE isdate(""perstart"") <> TRUE OR isdate(""perend"") <> TRUE","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","parameterSamplingPeriod","07f3_constraints_parameterSamplingPeriod_start_end","Value constraints test - parameterSamplingPeriod - start and end date","Tests that in the parameterSamplingPeriod the starting date is not higher than ending date.","The starting date is higher than ending date.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddatabywaterbody""
  WHERE ""parametersamplingperiod"" IS NOT NULL
AND ""parametersamplingperiod""<>''
	AND (
     REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')

	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat(SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat(SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) ,'-01' ) AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

,perValidDates AS (
	SELECT *
		FROM perStartEnd
		WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

SELECT record_id
FROM perValidDates
WHERE CAST(perStart AS date) > CAST(perEnd AS date)","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","parameterSamplingPeriod","07f4_constraints_parameterSamplingPeriod_length","Value constraints test - parameterSamplingPeriod - period length","Tests that the parameterSamplingPeriod represent a period of maximum one year.","The period is over one year in length.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddatabywaterbody""
  WHERE ""parametersamplingperiod"" IS NOT NULL
AND ""parametersamplingperiod""<>''
	AND (
     REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')

	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat( SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat(SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) ,'-01') AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

,perValidDates AS (
  SELECT 
   CAST(LEFT(perStart,4) as int) as Y1
	,CAST(LEFT(perEnd,4) as int) as Y2
	,SUBSTRING(perStart,6,2) as M1
	,SUBSTRING(perEnd,6,2) as M2
	,SUBSTRING(perStart,9,2) as D1
	,SUBSTRING(perEnd,9,2) as D2
	, *
  FROM perStartEnd
  WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

,perValidStartEnd AS (
  SELECT *
  FROM perValidDates
  WHERE CAST(perStart AS date) > CAST(perEnd AS date)
)

SELECT record_id
FROM perValidStartEnd
WHERE 
  NOT (
    ( Y1=Y2 and ( M1<M2 or ( M1=M2 and D1<=D2 ))) 
	OR ( Y1=Y2-1 and ( M1>M2 or ( M1=M2 and D1>D2 )))
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","parameterSamplingPeriod","07f5_constraints_parameterSamplingPeriod_year","Value constraints test - parameterSamplingPeriod - reference year match","Tests that the parameterSamplingPeriod matches with the value provided in the phenomenonTimeReferenceYear field.","The parameterSamplingPeriod doesn't match the phenomenonTimeReferenceYear.","WITH 
per1 AS (
  SELECT *
  FROM dataset_74231.""aggregateddatabywaterbody""
  WHERE ""parametersamplingperiod"" IS NOT NULL
and  ""parametersamplingperiod""<>''
	AND (
     REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
      OR REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
	)
	AND ""resultobservationstatus"" <> 'Z'
)

,perStartEnd AS (
  SELECT SUBSTRING(""parametersamplingperiod"",1,10) AS perStart
    ,SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) AS perEnd 
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}-[0-9]{2}--[0-9]{4}-[0-9]{2}-[0-9]{2}$') 
  UNION
  SELECT concat(SUBSTRING(""parametersamplingperiod"",1,7) , '-01' ) AS perStart
	,concat(SUBSTRING(""parametersamplingperiod"",POSITION('--' IN ""parametersamplingperiod"")+2,10) ,'-01' ) AS perEnd
	,*
  FROM per1
  WHERE REGEXP_LIKE(""parametersamplingperiod"", '^[0-9]{4}-[0-9]{2}--[0-9]{4}-[0-9]{2}$')
)

,perValidDates AS (
  SELECT 
   CAST(LEFT(perStart,4) as int) as Y1
	,CAST(LEFT(perEnd,4) as int) as Y2
	,SUBSTRING(perStart,6,2) as M1
	,SUBSTRING(perEnd,6,2) as M2
	,SUBSTRING(perStart,9,2) as D1
	,SUBSTRING(perEnd,9,2) as D2
	, *
  FROM perStartEnd
  WHERE isdate(""perstart"") = TRUE AND isdate(""perend"") = TRUE
)

,perValidStartEnd AS (
  SELECT *
  FROM perValidDates
  WHERE CAST(perStart AS date) > CAST(perEnd AS date)
)

SELECT record_id
FROM perValidStartEnd
WHERE ISNUMERIC(""phenomenontimereferenceyear"" ) and ISNUMERIC(phenomenontimereferenceyear) AND Y1 <> cast(""phenomenontimereferenceyear"" as int)
  AND Y2 <> cast(""phenomenontimereferenceyear"" as int)","FIELD","BLOCKER","false","true","true"
